Iteration	Replicate_ID	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]
12150	0	-13.10967	-15.66187	2.552194	0.01518489	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849
12151	1	-13.80515	-16.48541	2.680262	0.007416805	0.00741681	0.00741681	0.00741681	0.00741681	0.00741681	0.00741681
12152	0	-13.3429	-15.80213	2.459226	0.02082398	0.020824	0.020824	0.020824	0.020824	0.020824	0.020824
12153	1	-13.52784	-16.18639	2.658549	0.008733822	0.00873382	0.00873382	0.00873382	0.00873382	0.00873382	0.00873382
12154	0	-13.57858	-15.98709	2.408514	0.02389993	0.0238999	0.0238999	0.0238999	0.0238999	0.0238999	0.0238999
12155	1	-13.52784	-16.18639	2.658549	0.008733822	0.00873382	0.00873382	0.00873382	0.00873382	0.00873382	0.00873382
12156	0	-13.57118	-16.2337	2.662528	0.008492527	0.00849253	0.00849253	0.00849253	0.00849253	0.00849253	0.00849253
12157	1	-13.24963	-15.87172	2.622094	0.01094508	0.0109451	0.0109451	0.0109451	0.0109451	0.0109451	0.0109451
12158	0	-13.17581	-15.78044	2.604627	0.01200452	0.0120045	0.0120045	0.0120045	0.0120045	0.0120045	0.0120045
12159	1	-13.11005	-15.6615	2.55145	0.01523003	0.01523	0.01523	0.01523	0.01523	0.01523	0.01523
12160	0	-13.11162	-15.68349	2.57187	0.01399146	0.0139915	0.0139915	0.0139915	0.0139915	0.0139915	0.0139915
12161	1	-13.2258	-15.71742	2.491615	0.01885937	0.0188594	0.0188594	0.0188594	0.0188594	0.0188594	0.0188594
12162	0	-13.12961	-15.71601	2.586405	0.01310983	0.0131098	0.0131098	0.0131098	0.0131098	0.0131098	0.0131098
12163	1	-13.2258	-15.71742	2.491615	0.01885937	0.0188594	0.0188594	0.0188594	0.0188594	0.0188594	0.0188594
12164	0	-13.32889	-15.7916	2.462706	0.02061286	0.0206129	0.0206129	0.0206129	0.0206129	0.0206129	0.0206129
12165	1	-13.10996	-15.66158	2.551624	0.0152195	0.0152195	0.0152195	0.0152195	0.0152195	0.0152195	0.0152195
12166	0	-13.31413	-15.7806	2.466461	0.02038508	0.0203851	0.0203851	0.0203851	0.0203851	0.0203851	0.0203851
12167	1	-13.10996	-15.66158	2.551624	0.0152195	0.0152195	0.0152195	0.0152195	0.0152195	0.0152195	0.0152195
12168	0	-13.3721	-15.8243	2.452207	0.02124971	0.0212497	0.0212497	0.0212497	0.0212497	0.0212497	0.0212497
12169	1	-14.19552	-16.49902	2.303499	0.0302697	0.0302697	0.0302697	0.0302697	0.0302697	0.0302697	0.0302697
12170	0	-16.61342	-18.57264	1.959223	0.05115208	0.0511521	0.0511521	0.0511521	0.0511521	0.0511521	0.0511521
12171	1	-14.19552	-16.49902	2.303499	0.0302697	0.0302697	0.0302697	0.0302697	0.0302697	0.0302697	0.0302697
12172	0	-16.61342	-18.57264	1.959223	0.05115208	0.0511521	0.0511521	0.0511521	0.0511521	0.0511521	0.0511521
12173	1	-16.35881	-18.35358	1.994771	0.04899585	0.0489958	0.0489958	0.0489958	0.0489958	0.0489958	0.0489958
12174	0	-13.70827	-16.09256	2.384294	0.025369	0.025369	0.025369	0.025369	0.025369	0.025369	0.025369
12175	1	-16.35881	-18.35358	1.994771	0.04899585	0.0489958	0.0489958	0.0489958	0.0489958	0.0489958	0.0489958
12176	0	-13.45597	-16.10723	2.651262	0.009175856	0.00917586	0.00917586	0.00917586	0.00917586	0.00917586	0.00917586
12177	1	-13.18247	-15.68925	2.506789	0.017939	0.017939	0.017939	0.017939	0.017939	0.017939	0.017939
12178	0	-13.65246	-16.32177	2.669318	0.008080633	0.00808063	0.00808063	0.00808063	0.00808063	0.00808063	0.00808063
12179	1	-16.70104	-18.64799	1.946956	0.05189615	0.0518961	0.0518961	0.0518961	0.0518961	0.0518961	0.0518961
12180	0	-13.88678	-16.24005	2.353268	0.0272509	0.0272509	0.0272509	0.0272509	0.0272509	0.0272509	0.0272509
12181	1	-13.94888	-16.29181	2.342929	0.02787805	0.027878	0.027878	0.027878	0.027878	0.027878	0.027878
12182	0	-13.17329	-15.68373	2.510443	0.01771735	0.0177174	0.0177174	0.0177174	0.0177174	0.0177174	0.0177174
12183	1	-13.32223	-15.9566	2.63437	0.01020048	0.0102005	0.0102005	0.0102005	0.0102005	0.0102005	0.0102005
12184	0	-13.17329	-15.68373	2.510443	0.01771735	0.0177174	0.0177174	0.0177174	0.0177174	0.0177174	0.0177174
12185	1	-13.11754	-15.69571	2.57817	0.0136093	0.0136093	0.0136093	0.0136093	0.0136093	0.0136093	0.0136093
12186	0	-13.17329	-15.68373	2.510443	0.01771735	0.0177174	0.0177174	0.0177174	0.0177174	0.0177174	0.0177174
12187	1	-13.15374	-15.67279	2.519057	0.01719486	0.0171949	0.0171949	0.0171949	0.0171949	0.0171949	0.0171949
12188	0	-13.11141	-15.68299	2.571581	0.01400899	0.014009	0.014009	0.014009	0.014009	0.014009	0.014009
12189	1	-13.15374	-15.67279	2.519057	0.01719486	0.0171949	0.0171949	0.0171949	0.0171949	0.0171949	0.0171949
12190	0	-13.16633	-15.67969	2.513363	0.01754024	0.0175402	0.0175402	0.0175402	0.0175402	0.0175402	0.0175402
12191	1	-13.15374	-15.67279	2.519057	0.01719486	0.0171949	0.0171949	0.0171949	0.0171949	0.0171949	0.0171949
12192	0	-14.45423	-16.71835	2.264117	0.03265848	0.0326585	0.0326585	0.0326585	0.0326585	0.0326585	0.0326585
12193	1	-13.11626	-15.65946	2.5432	0.01573046	0.0157305	0.0157305	0.0157305	0.0157305	0.0157305	0.0157305
12194	0	-14.45423	-16.71835	2.264117	0.03265848	0.0326585	0.0326585	0.0326585	0.0326585	0.0326585	0.0326585
12195	1	-13.76556	-16.13966	2.374092	0.02598781	0.0259878	0.0259878	0.0259878	0.0259878	0.0259878	0.0259878
12196	0	-13.30818	-15.77618	2.468006	0.02029141	0.0202914	0.0202914	0.0202914	0.0202914	0.0202914	0.0202914
12197	1	-13.24466	-15.86578	2.621122	0.01100404	0.011004	0.011004	0.011004	0.011004	0.011004	0.011004
12198	0	-13.37728	-16.01927	2.641988	0.009738343	0.00973834	0.00973834	0.00973834	0.00973834	0.00973834	0.00973834
12199	1	-13.32987	-15.79233	2.462459	0.02062783	0.0206278	0.0206278	0.0206278	0.0206278	0.0206278	0.0206278
12200	0	-13.41419	-15.85675	2.442556	0.02183512	0.0218351	0.0218351	0.0218351	0.0218351	0.0218351	0.0218351
12201	1	-13.46269	-15.89468	2.431993	0.02247583	0.0224758	0.0224758	0.0224758	0.0224758	0.0224758	0.0224758
12202	0	-13.41419	-15.85675	2.442556	0.02183512	0.0218351	0.0218351	0.0218351	0.0218351	0.0218351	0.0218351
12203	1	-13.46269	-15.89468	2.431993	0.02247583	0.0224758	0.0224758	0.0224758	0.0224758	0.0224758	0.0224758
12204	0	-13.13959	-15.73105	2.591454	0.01280357	0.0128036	0.0128036	0.0128036	0.0128036	0.0128036	0.0128036
12205	1	-13.46269	-15.89468	2.431993	0.02247583	0.0224758	0.0224758	0.0224758	0.0224758	0.0224758	0.0224758
12206	0	-13.26336	-15.74361	2.480245	0.01954905	0.0195491	0.0195491	0.0195491	0.0195491	0.0195491	0.0195491
12207	1	-13.49557	-16.15096	2.655394	0.008925232	0.00892523	0.00892523	0.00892523	0.00892523	0.00892523	0.00892523
12208	0	-13.36481	-15.81874	2.453931	0.02114513	0.0211451	0.0211451	0.0211451	0.0211451	0.0211451	0.0211451
12209	1	-13.49557	-16.15096	2.655394	0.008925232	0.00892523	0.00892523	0.00892523	0.00892523	0.00892523	0.00892523
12210	0	-13.36481	-15.81874	2.453931	0.02114513	0.0211451	0.0211451	0.0211451	0.0211451	0.0211451	0.0211451
12211	1	-13.10865	-15.67503	2.566383	0.01432424	0.0143242	0.0143242	0.0143242	0.0143242	0.0143242	0.0143242
12212	0	-13.12744	-15.66136	2.533916	0.01629355	0.0162936	0.0162936	0.0162936	0.0162936	0.0162936	0.0162936
12213	1	-15.21522	-17.36953	2.154312	0.03931876	0.0393188	0.0393188	0.0393188	0.0393188	0.0393188	0.0393188
12214	0	-13.12113	-15.70214	2.58101	0.01343703	0.013437	0.013437	0.013437	0.013437	0.013437	0.013437
12215	1	-13.79056	-16.16028	2.369719	0.02625309	0.0262531	0.0262531	0.0262531	0.0262531	0.0262531	0.0262531
12216	0	-13.12113	-15.70214	2.58101	0.01343703	0.013437	0.013437	0.013437	0.013437	0.013437	0.013437
12217	1	-13.79056	-16.16028	2.369719	0.02625309	0.0262531	0.0262531	0.0262531	0.0262531	0.0262531	0.0262531
12218	0	-14.60139	-16.84373	2.242331	0.0339799	0.0339799	0.0339799	0.0339799	0.0339799	0.0339799	0.0339799
12219	1	-14.44175	-16.70774	2.265982	0.03254535	0.0325453	0.0325453	0.0325453	0.0325453	0.0325453	0.0325453
12220	0	-13.11216	-15.66022	2.548067	0.01543525	0.0154352	0.0154352	0.0154352	0.0154352	0.0154352	0.0154352
12221	1	-13.28887	-15.91798	2.629117	0.01051909	0.0105191	0.0105191	0.0105191	0.0105191	0.0105191	0.0105191
12222	0	-13.11227	-15.66018	2.547904	0.01544511	0.0154451	0.0154451	0.0154451	0.0154451	0.0154451	0.0154451
12223	1	-13.28887	-15.91798	2.629117	0.01051909	0.0105191	0.0105191	0.0105191	0.0105191	0.0105191	0.0105191
12224	0	-13.14072	-15.66644	2.525728	0.01679023	0.0167902	0.0167902	0.0167902	0.0167902	0.0167902	0.0167902
12225	1	-13.28887	-15.91798	2.629117	0.01051909	0.0105191	0.0105191	0.0105191	0.0105191	0.0105191	0.0105191
12226	0	-13.27525	-15.90205	2.626799	0.0106597	0.0106597	0.0106597	0.0106597	0.0106597	0.0106597	0.0106597
12227	1	-18.12707	-20.90238	2.77531	0.001651609	0.00165161	0.00165161	0.00165161	0.00165161	0.00165161	0.00165161
12228	0	-15.93034	-17.98474	2.054403	0.04537884	0.0453788	0.0453788	0.0453788	0.0453788	0.0453788	0.0453788
12229	1	-18.12707	-20.90238	2.77531	0.001651609	0.00165161	0.00165161	0.00165161	0.00165161	0.00165161	0.00165161
12230	0	-13.1485	-15.67012	2.521625	0.01703908	0.0170391	0.0170391	0.0170391	0.0170391	0.0170391	0.0170391
12231	1	-13.70981	-16.09382	2.384017	0.02538579	0.0253858	0.0253858	0.0253858	0.0253858	0.0253858	0.0253858
12232	0	-13.16149	-15.76154	2.600053	0.01228195	0.0122819	0.0122819	0.0122819	0.0122819	0.0122819	0.0122819
12233	1	-13.23534	-15.72394	2.488606	0.01904188	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419	0.0190419
12234	0	-13.51593	-16.17334	2.657405	0.008803231	0.00880323	0.00880323	0.00880323	0.00880323	0.00880323	0.00880323
12235	1	-15.48479	-17.60128	2.116487	0.04161306	0.0416131	0.0416131	0.0416131	0.0416131	0.0416131	0.0416131
12236	0	-13.15069	-15.74681	2.596122	0.01252041	0.0125204	0.0125204	0.0125204	0.0125204	0.0125204	0.0125204
12237	1	-15.48479	-17.60128	2.116487	0.04161306	0.0416131	0.0416131	0.0416131	0.0416131	0.0416131	0.0416131
12238	0	-13.15069	-15.74681	2.596122	0.01252041	0.0125204	0.0125204	0.0125204	0.0125204	0.0125204	0.0125204
12239	1	-13.18176	-15.68882	2.507062	0.01792241	0.0179224	0.0179224	0.0179224	0.0179224	0.0179224	0.0179224
12240	0	-15.1045	-17.27445	2.169952	0.03837014	0.0383701	0.0383701	0.0383701	0.0383701	0.0383701	0.0383701
12241	1	-13.11018	-15.67983	2.569651	0.01412601	0.014126	0.014126	0.014126	0.014126	0.014126	0.014126
12242	0	-14.44038	-16.70657	2.266187	0.03253288	0.0325329	0.0325329	0.0325329	0.0325329	0.0325329	0.0325329
12243	1	-13.12785	-15.66148	2.533634	0.01631067	0.0163107	0.0163107	0.0163107	0.0163107	0.0163107	0.0163107
12244	0	-15.16853	-17.32943	2.160897	0.03891934	0.0389193	0.0389193	0.0389193	0.0389193	0.0389193	0.0389193
12245	1	-13.57036	-15.98047	2.410113	0.02380295	0.0238029	0.0238029	0.0238029	0.0238029	0.0238029	0.0238029
12246	0	-13.58415	-16.24782	2.663667	0.008423422	0.00842342	0.00842342	0.00842342	0.00842342	0.00842342	0.00842342
12247	1	-13.57036	-15.98047	2.410113	0.02380295	0.0238029	0.0238029	0.0238029	0.0238029	0.0238029	0.0238029
12248	0	-13.19651	-15.80686	2.610347	0.0116576	0.0116576	0.0116576	0.0116576	0.0116576	0.0116576	0.0116576
12249	1	-13.10804	-15.67238	2.564338	0.01444827	0.0144483	0.0144483	0.0144483	0.0144483	0.0144483	0.0144483
12250	0	-13.18487	-15.69073	2.505863	0.01799517	0.0179952	0.0179952	0.0179952	0.0179952	0.0179952	0.0179952
12251	1	-13.44627	-16.09647	2.6502	0.009240239	0.00924024	0.00924024	0.00924024	0.00924024	0.00924024	0.00924024
12252	0	-14.09238	-16.41209	2.319712	0.02928628	0.0292863	0.0292863	0.0292863	0.0292863	0.0292863	0.0292863
12253	1	-13.95156	-16.29405	2.342487	0.02790483	0.0279048	0.0279048	0.0279048	0.0279048	0.0279048	0.0279048
12254	0	-14.09238	-16.41209	2.319712	0.02928628	0.0292863	0.0292863	0.0292863	0.0292863	0.0292863	0.0292863
12255	1	-14.11775	-16.43344	2.315691	0.02953019	0.0295302	0.0295302	0.0295302	0.0295302	0.0295302	0.0295302
12256	0	-13.24759	-15.86929	2.621698	0.01096908	0.0109691	0.0109691	0.0109691	0.0109691	0.0109691	0.0109691
12257	1	-13.35003	-15.98839	2.638358	0.009958543	0.00995854	0.00995854	0.00995854	0.00995854	0.00995854	0.00995854
12258	0	-13.51244	-16.16951	2.657066	0.008823832	0.00882383	0.00882383	0.00882383	0.00882383	0.00882383	0.00882383
12259	1	-13.15466	-15.67328	2.518618	0.01722147	0.0172215	0.0172215	0.0172215	0.0172215	0.0172215	0.0172215
12260	0	-13.10777	-15.67064	2.562874	0.01453713	0.0145371	0.0145371	0.0145371	0.0145371	0.0145371	0.0145371
12261	1	-13.10762	-15.66895	2.561324	0.01463111	0.0146311	0.0146311	0.0146311	0.0146311	0.0146311	0.0146311
12262	0	-14.28578	-16.57535	2.289574	0.03111437	0.0311144	0.0311144	0.0311144	0.0311144	0.0311144	0.0311144
12263	1	-13.95446	-16.29647	2.34201	0.0279338	0.0279338	0.0279338	0.0279338	0.0279338	0.0279338	0.0279338
12264	0	-13.65661	-16.32625	2.669645	0.008060833	0.00806083	0.00806083	0.00806083	0.00806083	0.00806083	0.00806083
12265	1	-13.95446	-16.29647	2.34201	0.0279338	0.0279338	0.0279338	0.0279338	0.0279338	0.0279338	0.0279338
12266	0	-15.14883	-17.31251	2.16368	0.03875054	0.0387505	0.0387505	0.0387505	0.0387505	0.0387505	0.0387505
12267	1	-15.52112	-17.63253	2.11141	0.04192102	0.041921	0.041921	0.041921	0.041921	0.041921	0.041921
12268	0	-13.16735	-15.68027	2.512925	0.01756683	0.0175668	0.0175668	0.0175668	0.0175668	0.0175668	0.0175668
12269	1	-15.52112	-17.63253	2.11141	0.04192102	0.041921	0.041921	0.041921	0.041921	0.041921	0.041921
12270	0	-13.16735	-15.68027	2.512925	0.01756683	0.0175668	0.0175668	0.0175668	0.0175668	0.0175668	0.0175668
12271	1	-13.63182	-16.03017	2.398357	0.02451601	0.024516	0.024516	0.024516	0.024516	0.024516	0.024516
12272	0	-13.16735	-15.68027	2.512925	0.01756683	0.0175668	0.0175668	0.0175668	0.0175668	0.0175668	0.0175668
12273	1	-13.63182	-16.03017	2.398357	0.02451601	0.024516	0.024516	0.024516	0.024516	0.024516	0.024516
12274	0	-13.22788	-15.84555	2.617672	0.0112133	0.0112133	0.0112133	0.0112133	0.0112133	0.0112133	0.0112133
12275	1	-13.10778	-15.67074	2.562958	0.01453201	0.014532	0.014532	0.014532	0.014532	0.014532	0.014532
12276	0	-13.24397	-15.86496	2.620986	0.01101228	0.0110123	0.0110123	0.0110123	0.0110123	0.0110123	0.0110123
12277	1	-13.10778	-15.67074	2.562958	0.01453201	0.014532	0.014532	0.014532	0.014532	0.014532	0.014532
12278	0	-14.21149	-16.51251	2.301018	0.03042017	0.0304202	0.0304202	0.0304202	0.0304202	0.0304202	0.0304202
12279	1	-13.42566	-16.07353	2.647876	0.00938126	0.00938126	0.00938126	0.00938126	0.00938126	0.00938126	0.00938126
12280	0	-14.21149	-16.51251	2.301018	0.03042017	0.0304202	0.0304202	0.0304202	0.0304202	0.0304202	0.0304202
12281	1	-13.42566	-16.07353	2.647876	0.00938126	0.00938126	0.00938126	0.00938126	0.00938126	0.00938126	0.00938126
12282	0	-13.13642	-15.72638	2.589957	0.01289437	0.0128944	0.0128944	0.0128944	0.0128944	0.0128944	0.0128944
12283	1	-13.27015	-15.89605	2.625899	0.01071424	0.0107142	0.0107142	0.0107142	0.0107142	0.0107142	0.0107142
12284	0	-13.10799	-15.67211	2.564113	0.01446194	0.0144619	0.0144619	0.0144619	0.0144619	0.0144619	0.0144619
12285	1	-14.51668	-16.77151	2.254827	0.03322198	0.033222	0.033222	0.033222	0.033222	0.033222	0.033222
12286	0	-13.10799	-15.67211	2.564113	0.01446194	0.0144619	0.0144619	0.0144619	0.0144619	0.0144619	0.0144619
12287	1	-14.51668	-16.77151	2.254827	0.03322198	0.033222	0.033222	0.033222	0.033222	0.033222	0.033222
12288	0	-13.10781	-15.67093	2.563126	0.01452184	0.0145218	0.0145218	0.0145218	0.0145218	0.0145218	0.0145218
12289	1	-13.1399	-15.73149	2.591593	0.01279513	0.0127951	0.0127951	0.0127951	0.0127951	0.0127951	0.0127951
12290	0	-13.19599	-15.8062	2.610211	0.01166581	0.0116658	0.0116658	0.0116658	0.0116658	0.0116658	0.0116658
12291	1	-14.62497	-16.86384	2.238873	0.03418962	0.0341896	0.0341896	0.0341896	0.0341896	0.0341896	0.0341896
12292	0	-13.16545	-15.67919	2.513739	0.01751745	0.0175174	0.0175174	0.0175174	0.0175174	0.0175174	0.0175174
12293	1	-13.16245	-15.76283	2.600381	0.0122621	0.0122621	0.0122621	0.0122621	0.0122621	0.0122621	0.0122621
12294	0	-13.16545	-15.67919	2.513739	0.01751745	0.0175174	0.0175174	0.0175174	0.0175174	0.0175174	0.0175174
12295	1	-15.63895	-18.38318	2.744227	0.003536961	0.00353696	0.00353696	0.00353696	0.00353696	0.00353696	0.00353696
12296	0	-13.16545	-15.67919	2.513739	0.01751745	0.0175174	0.0175174	0.0175174	0.0175174	0.0175174	0.0175174
12297	1	-13.20098	-15.81246	2.611475	0.01158916	0.0115892	0.0115892	0.0115892	0.0115892	0.0115892	0.0115892
12298	0	-13.16545	-15.67919	2.513739	0.01751745	0.0175174	0.0175174	0.0175174	0.0175174	0.0175174	0.0175174
12299	1	-13.34921	-15.80689	2.457683	0.02091754	0.0209175	0.0209175	0.0209175	0.0209175	0.0209175	0.0209175
12300	0	-13.11486	-15.65956	2.544705	0.01563914	0.0156391	0.0156391	0.0156391	0.0156391	0.0156391	0.0156391
12301	1	-13.34921	-15.80689	2.457683	0.02091754	0.0209175	0.0209175	0.0209175	0.0209175	0.0209175	0.0209175
12302	0	-13.11486	-15.65956	2.544705	0.01563914	0.0156391	0.0156391	0.0156391	0.0156391	0.0156391	0.0156391
12303	1	-15.97945	-18.02702	2.047571	0.04579322	0.0457932	0.0457932	0.0457932	0.0457932	0.0457932	0.0457932
12304	0	-13.11486	-15.65956	2.544705	0.01563914	0.0156391	0.0156391	0.0156391	0.0156391	0.0156391	0.0156391
12305	1	-13.60088	-16.26599	2.665103	0.008336309	0.00833631	0.00833631	0.00833631	0.00833631	0.00833631	0.00833631
12306	0	-13.10761	-15.66798	2.560377	0.01468853	0.0146885	0.0146885	0.0146885	0.0146885	0.0146885	0.0146885
12307	1	-13.18888	-15.69322	2.504348	0.01808701	0.018087	0.018087	0.018087	0.018087	0.018087	0.018087
12308	0	-13.25776	-15.73963	2.481864	0.01945081	0.0194508	0.0194508	0.0194508	0.0194508	0.0194508	0.0194508
12309	1	-13.18888	-15.69322	2.504348	0.01808701	0.018087	0.018087	0.018087	0.018087	0.018087	0.018087
12310	0	-13.22977	-15.72012	2.490351	0.01893605	0.0189361	0.0189361	0.0189361	0.0189361	0.0189361	0.0189361
12311	1	-13.18888	-15.69322	2.504348	0.01808701	0.018087	0.018087	0.018087	0.018087	0.018087	0.018087
12312	0	-13.73462	-16.41008	2.67546	0.007708071	0.00770807	0.00770807	0.00770807	0.00770807	0.00770807	0.00770807
12313	1	-13.1455	-15.73953	2.594032	0.01264716	0.0126472	0.0126472	0.0126472	0.0126472	0.0126472	0.0126472
12314	0	-13.73462	-16.41008	2.67546	0.007708071	0.00770807	0.00770807	0.00770807	0.00770807	0.00770807	0.00770807
12315	1	-15.0068	-17.73648	2.729673	0.004419736	0.00441974	0.00441974	0.00441974	0.00441974	0.00441974	0.00441974
12316	0	-13.73462	-16.41008	2.67546	0.007708071	0.00770807	0.00770807	0.00770807	0.00770807	0.00770807	0.00770807
12317	1	-15.0068	-17.73648	2.729673	0.004419736	0.00441974	0.00441974	0.00441974	0.00441974	0.00441974	0.00441974
12318	0	-13.80299	-16.17055	2.367562	0.02638393	0.0263839	0.0263839	0.0263839	0.0263839	0.0263839	0.0263839
12319	1	-14.40164	-17.11175	2.710113	0.005606214	0.00560621	0.00560621	0.00560621	0.00560621	0.00560621	0.00560621
12320	0	-13.80299	-16.17055	2.367562	0.02638393	0.0263839	0.0263839	0.0263839	0.0263839	0.0263839	0.0263839
12321	1	-13.78265	-16.15375	2.371098	0.02616942	0.0261694	0.0261694	0.0261694	0.0261694	0.0261694	0.0261694
12322	0	-13.66056	-16.05356	2.393005	0.02484067	0.0248407	0.0248407	0.0248407	0.0248407	0.0248407	0.0248407
12323	1	-13.13315	-15.66331	2.530161	0.01652134	0.0165213	0.0165213	0.0165213	0.0165213	0.0165213	0.0165213
12324	0	-13.22412	-15.71627	2.492157	0.01882651	0.0188265	0.0188265	0.0188265	0.0188265	0.0188265	0.0188265
12325	1	-13.58633	-15.99334	2.407015	0.02399085	0.0239908	0.0239908	0.0239908	0.0239908	0.0239908	0.0239908
12326	0	-13.31393	-15.94705	2.633114	0.01027661	0.0102766	0.0102766	0.0102766	0.0102766	0.0102766	0.0102766
12327	1	-13.12912	-15.71525	2.586129	0.01312657	0.0131266	0.0131266	0.0131266	0.0131266	0.0131266	0.0131266
12328	0	-13.98453	-16.32161	2.337079	0.02823289	0.0282329	0.0282329	0.0282329	0.0282329	0.0282329	0.0282329
12329	1	-16.66095	-18.61352	1.952571	0.05155556	0.0515556	0.0515556	0.0515556	0.0515556	0.0515556	0.0515556
12330	0	-14.6782	-17.39815	2.719954	0.005009297	0.0050093	0.0050093	0.0050093	0.0050093	0.0050093	0.0050093
12331	1	-16.66095	-18.61352	1.952571	0.05155556	0.0515556	0.0515556	0.0515556	0.0515556	0.0515556	0.0515556
12332	0	-13.10761	-15.66794	2.560335	0.01469109	0.0146911	0.0146911	0.0146911	0.0146911	0.0146911	0.0146911
12333	1	-13.28971	-15.91896	2.629256	0.01051063	0.0105106	0.0105106	0.0105106	0.0105106	0.0105106	0.0105106
12334	0	-13.41763	-15.85942	2.44179	0.02188157	0.0218816	0.0218816	0.0218816	0.0218816	0.0218816	0.0218816
12335	1	-13.28971	-15.91896	2.629256	0.01051063	0.0105106	0.0105106	0.0105106	0.0105106	0.0105106	0.0105106
12336	0	-13.37247	-15.82459	2.45212	0.02125499	0.021255	0.021255	0.021255	0.021255	0.021255	0.021255
12337	1	-13.28971	-15.91896	2.629256	0.01051063	0.0105106	0.0105106	0.0105106	0.0105106	0.0105106	0.0105106
12338	0	-13.11224	-15.68494	2.572699	0.01394116	0.0139412	0.0139412	0.0139412	0.0139412	0.0139412	0.0139412
12339	1	-13.12977	-15.71627	2.586499	0.01310411	0.0131041	0.0131041	0.0131041	0.0131041	0.0131041	0.0131041
12340	0	-13.27985	-15.90744	2.627594	0.01061145	0.0106114	0.0106114	0.0106114	0.0106114	0.0106114	0.0106114
12341	1	-13.12977	-15.71627	2.586499	0.01310411	0.0131041	0.0131041	0.0131041	0.0131041	0.0131041	0.0131041
12342	0	-14.06903	-16.76442	2.695385	0.006499518	0.00649952	0.00649952	0.00649952	0.00649952	0.00649952	0.00649952
12343	1	-13.12984	-15.66212	2.532287	0.0163924	0.0163924	0.0163924	0.0163924	0.0163924	0.0163924	0.0163924
12344	0	-13.12709	-15.71204	2.584944	0.01319842	0.0131984	0.0131984	0.0131984	0.0131984	0.0131984	0.0131984
12345	1	-13.21543	-15.71043	2.495001	0.018654	0.018654	0.018654	0.018654	0.018654	0.018654	0.018654
12346	0	-13.30229	-15.77184	2.469548	0.02019788	0.0201979	0.0201979	0.0201979	0.0201979	0.0201979	0.0201979
12347	1	-13.21543	-15.71043	2.495001	0.018654	0.018654	0.018654	0.018654	0.018654	0.018654	0.018654
